order_id,customer_id,order_date,order_status,shipping_city,shipping_state,payment_method
1585,141,2025-04-10,Delivered,Kochi,Kerala,Credit Card
1586,604,2025-04-09,Delivered,Kochi,Kerala,UPI
1587,382,2025-06-13,Delivered,Jaipur,Rajasthan,Cash on Delivery
1588,466,2025-01-04,Delivered,Kochi,Kerala,Debit Card
1589,275,2025-06-30,Delivered,Chennai,Tamil Nadu,UPI
1590,358,2025-12-20,Delivered,Kolkata,West Bengal,UPI
1591,180,2025-01-20,Delivered,Jaipur,Rajasthan,Credit Card
1592,499,2025-11-01,Delivered,Kochi,Kerala,Credit Card
1593,583,2025-10-23,Delivered,Hyderabad,Telangana,Net Banking
1594,234,2025-11-24,Delivered,Ahmedabad,Gujarat,Debit Card
1595,446,2025-12-13,Delivered,Jaipur,Rajasthan,Cash on Delivery
1596,221,2025-07-22,Delivered,Delhi,Delhi,Cash on Delivery
1597,148,2025-05-26,Delivered,Jaipur,Rajasthan,Debit Card
1598,275,2025-06-25,Delivered,Chennai,Tamil Nadu,Debit Card
1599,3,2025-09-21,Delivered,Nagpur,Maharashtra,UPI
1600,349,2025-09-12,Delivered,Mumbai,Maharashtra,Debit Card
1601,621,2025-12-22,Delivered,Nagpur,Maharashtra,Net Banking
1602,647,2025-12-08,Delivered,Hyderabad,Telangana,UPI
1603,249,2025-06-19,Delivered,Chennai,Tamil Nadu,UPI
1604,237,2025-11-23,Delivered,Chennai,Tamil Nadu,Credit Card
1605,604,2025-11-11,Delivered,Hyderabad,Telangana,Credit Card
1606,210,2025-11-10,Delivered,Kochi,Kerala,UPI
1607,359,2025-06-15,Returned,Delhi,Delhi,Credit Card
1608,46,2025-11-09,Delivered,Nagpur,Maharashtra,Debit Card
1609,300,2025-03-14,Delivered,Kolkata,West Bengal,Credit Card
1610,625,2025-01-12,Delivered,Pune,Maharashtra,Net Banking
1611,400,2025-09-01,Delivered,Ahmedabad,Gujarat,UPI
1612,165,2025-04-29,Delivered,Bengaluru,Karnataka,Cash on Delivery
1613,135,2025-12-25,Delivered,Ahmedabad,Gujarat,Credit Card
1614,32,2025-11-10,Delivered,Delhi,Delhi,UPI
1615,542,2025-11-06,Delivered,Mumbai,Maharashtra,Net Banking
1616,388,2025-04-01,Delivered,Jaipur,Rajasthan,Debit Card
1617,644,2025-05-20,Delivered,Lucknow,Uttar Pradesh,UPI
1618,277,2025-03-17,Delivered,Kochi,Kerala,Net Banking
1619,451,2025-12-02,Delivered,Nagpur,Maharashtra,Cash on Delivery
1620,52,2025-05-15,Delivered,Pune,Maharashtra,UPI
1621,204,2025-11-01,Delivered,Ahmedabad,Gujarat,UPI
1622,245,2025-12-29,Cancelled,Kochi,Kerala,UPI
1623,569,2025-01-27,Delivered,Lucknow,Uttar Pradesh,UPI
1624,315,2025-12-28,Delivered,Delhi,Delhi,Debit Card
1625,695,2025-07-16,Cancelled,Hyderabad,Telangana,Net Banking
1626,247,2025-11-10,Delivered,Nagpur,Maharashtra,Cash on Delivery
1627,167,2025-09-18,Delivered,Delhi,Delhi,Credit Card
1628,321,2025-08-12,Delivered,Kochi,Kerala,Net Banking
1629,529,2025-12-05,Delivered,Nagpur,Maharashtra,Debit Card
1630,644,2025-12-19,Delivered,Lucknow,Uttar Pradesh,Debit Card
1631,564,2025-10-22,Delivered,Ahmedabad,Gujarat,Cash on Delivery
1632,441,2025-08-22,Delivered,Ahmedabad,Gujarat,UPI
1633,21,2025-04-03,Delivered,Bengaluru,Karnataka,Net Banking
1634,135,2025-12-29,Delivered,Ahmedabad,Gujarat,Credit Card
1635,107,2025-12-24,Delivered,Chennai,Tamil Nadu,UPI
1636,287,2025-02-05,Delivered,Kolkata,West Bengal,UPI
1637,272,2025-11-04,Delivered,Kochi,Kerala,Net Banking
1638,362,2025-09-07,Delivered,Lucknow,Uttar Pradesh,UPI
1639,27,2025-09-19,Delivered,Kolkata,West Bengal,Debit Card
1640,648,2025-08-10,Delivered,Bengaluru,Karnataka,Cash on Delivery
1641,644,2025-11-10,Cancelled,Lucknow,Uttar Pradesh,Cash on Delivery
1642,26,2025-03-27,Returned,Nagpur,Maharashtra,Net Banking
1643,2,2025-03-11,Delivered,Chennai,Tamil Nadu,Net Banking
1644,392,2025-01-04,Returned,Ahmedabad,Gujarat,Debit Card
1645,584,2025-08-20,Delivered,Hyderabad,Telangana,Credit Card
1646,169,2025-02-01,Delivered,Ahmedabad,Gujarat,Credit Card
1647,77,2025-05-11,Delivered,Bengaluru,Karnataka,Cash on Delivery
1648,569,2025-08-23,Delivered,Lucknow,Uttar Pradesh,Cash on Delivery
1649,543,2025-06-25,Delivered,Mumbai,Maharashtra,Debit Card
1650,453,2025-08-09,Delivered,Pune,Maharashtra,Cash on Delivery
1651,67,2025-12-20,Delivered,Kochi,Kerala,Credit Card
1652,604,2025-12-13,Returned,Hyderabad,Telangana,UPI
1653,190,2025-10-22,Delivered,Kolkata,West Bengal,Cash on Delivery
1654,111,2025-11-23,Delivered,Bengaluru,Karnataka,Cash on Delivery
1655,275,2025-04-22,Delivered,Chennai,Tamil Nadu,Net Banking
1656,640,2025-11-14,Delivered,Bengaluru,Karnataka,Cash on Delivery
1657,448,2025-07-06,Delivered,Kolkata,West Bengal,Debit Card
1658,681,2025-11-27,Delivered,Mumbai,Maharashtra,UPI
1659,33,2025-07-11,Delivered,Kochi,Kerala,UPI
1660,269,2025-04-07,Cancelled,Lucknow,Uttar Pradesh,Credit Card
1661,395,2025-01-12,Delivered,Kolkata,West Bengal,UPI
1662,349,2025-03-26,Delivered,Mumbai,Maharashtra,Debit Card
1663,642,2025-12-28,Delivered,Chennai,Tamil Nadu,Credit Card
1664,52,2025-12-09,Delivered,Pune,Maharashtra,Net Banking
1665,505,2025-12-25,Delivered,Ahmedabad,Gujarat,Cash on Delivery
1666,454,2025-12-13,Delivered,Mumbai,Maharashtra,UPI
1667,564,2025-11-10,Delivered,Ahmedabad,Gujarat,Debit Card
1668,196,2025-11-16,Delivered,Delhi,Delhi,Credit Card
1669,41,2025-09-11,Delivered,Jaipur,Rajasthan,Net Banking
1670,409,2025-12-06,Delivered,Lucknow,Uttar Pradesh,UPI
1671,204,2025-01-16,Returned,Lucknow,Uttar Pradesh,UPI
1672,700,2025-01-15,Delivered,Kolkata,West Bengal,Cash on Delivery
1673,630,2025-12-19,Delivered,Kolkata,West Bengal,Cash on Delivery
1674,252,2025-06-22,Cancelled,Mumbai,Maharashtra,Cash on Delivery
1675,20,2025-10-08,Delivered,Bengaluru,Karnataka,Credit Card
1676,603,2025-11-24,Delivered,Lucknow,Uttar Pradesh,Net Banking
1677,78,2025-01-03,Delivered,Jaipur,Rajasthan,Debit Card
1678,579,2025-11-20,Delivered,Kochi,Kerala,UPI
1679,198,2025-12-18,Delivered,Pune,Maharashtra,Credit Card
1680,611,2025-06-23,Delivered,Bengaluru,Karnataka,UPI
1681,586,2025-09-25,Delivered,Kochi,Kerala,Net Banking
1682,88,2025-04-10,Delivered,Mumbai,Maharashtra,Debit Card
1683,276,2025-12-21,Returned,Nagpur,Maharashtra,Cash on Delivery
1684,120,2025-12-15,Delivered,Nagpur,Maharashtra,Debit Card
1685,193,2025-07-01,Cancelled,Pune,Maharashtra,UPI
1686,694,2025-05-19,Delivered,Lucknow,Uttar Pradesh,Credit Card
1687,640,2025-09-07,Delivered,Bengaluru,Karnataka,UPI
1688,613,2025-12-16,Delivered,Chennai,Tamil Nadu,Credit Card
1689,401,2025-03-18,Delivered,Bengaluru,Karnataka,Cash on Delivery
1690,408,2025-11-14,Delivered,Delhi,Delhi,Debit Card
1691,258,2025-02-03,Delivered,Chennai,Tamil Nadu,Debit Card
1692,383,2025-11-07,Delivered,Jaipur,Rajasthan,Debit Card
1693,116,2025-06-22,Delivered,Mumbai,Maharashtra,Debit Card
1694,5,2025-03-03,Delivered,Hyderabad,Telangana,Credit Card
1695,559,2025-10-27,Returned,Bengaluru,Karnataka,Debit Card
1696,98,2025-11-07,Returned,Pune,Maharashtra,UPI
1697,562,2025-09-07,Delivered,Chennai,Tamil Nadu,Net Banking
1698,5,2025-10-24,Delivered,Hyderabad,Telangana,UPI
1699,78,2025-12-03,Delivered,Jaipur,Rajasthan,Net Banking
1700,132,2025-05-27,Cancelled,Nagpur,Maharashtra,Net Banking
1701,584,2025-01-02,Delivered,Hyderabad,Telangana,Credit Card
1702,531,2025-04-26,Delivered,Lucknow,Uttar Pradesh,Debit Card
1703,584,2025-01-17,Delivered,Ahmedabad,Gujarat,Credit Card
1704,536,2025-04-13,Delivered,Ahmedabad,Gujarat,Debit Card
1705,236,2025-04-17,Returned,Pune,Maharashtra,Net Banking
1706,33,2025-12-22,Delivered,Kochi,Kerala,UPI
1707,486,2025-04-18,Delivered,Mumbai,Maharashtra,Credit Card
1708,487,2025-11-25,Delivered,Chennai,Tamil Nadu,Cash on Delivery
1709,349,2025-07-17,Delivered,Mumbai,Maharashtra,UPI
1710,78,2025-11-19,Delivered,Jaipur,Rajasthan,Cash on Delivery
1711,328,2025-12-09,Delivered,,West Bengal,Credit Card
1712,59,2025-11-29,Delivered,Jaipur,Rajasthan,Credit Card
1713,183,2025-12-07,Delivered,Chennai,Tamil Nadu,Cash on Delivery
1714,35,2025-04-27,Delivered,,Maharashtra,UPI
1715,176,2025-09-20,Delivered,Delhi,Delhi,UPI
1716,577,2025-04-15,Returned,Lucknow,Uttar Pradesh,Net Banking
1717,335,2025-02-19,Returned,Ahmedabad,Gujarat,Net Banking
1718,557,2025-03-20,Delivered,Ahmedabad,Gujarat,Cash on Delivery
1719,237,2025-01-30,Delivered,Chennai,Tamil Nadu,UPI
1720,43,2025-12-05,Delivered,Kochi,Kerala,Net Banking
1721,518,2025-05-11,Delivered,Delhi,Delhi,UPI
1722,550,2025-12-04,Returned,Ahmedabad,Gujarat,Net Banking
1723,526,2025-06-15,Delivered,Delhi,Delhi,Cash on Delivery
1724,647,2025-06-02,Delivered,Hyderabad,Telangana,Cash on Delivery
1725,595,2025-09-16,Delivered,Bengaluru,Karnataka,Credit Card
1726,512,2025-11-28,Delivered,Bengaluru,Karnataka,Net Banking
1727,464,2025-10-22,Delivered,Kolkata,West Bengal,Cash on Delivery
1728,295,2025-01-01,Delivered,Pune,Maharashtra,UPI
1729,249,2025-12-27,Delivered,Chennai,Tamil Nadu,Debit Card
1730,657,2025-01-29,Delivered,Nagpur,Maharashtra,Cash on Delivery
1731,110,2025-01-19,Delivered,Mumbai,Maharashtra,Cash on Delivery
1732,632,2025-11-25,Delivered,Bengaluru,Karnataka,Credit Card
1733,149,2025-12-08,Returned,Nagpur,Maharashtra,Credit Card
1734,395,2025-08-30,Delivered,Kolkata,West Bengal,Cash on Delivery
1735,53,2025-01-17,Delivered,Pune,Maharashtra,Debit Card
1736,237,2025-11-08,Delivered,Chennai,Tamil Nadu,UPI
1737,57,2025-03-11,Delivered,Jaipur,Rajasthan,Debit Card
1738,205,2025-01-11,Delivered,Kolkata,West Bengal,Cash on Delivery
1739,110,2025-11-07,Returned,Jaipur,Rajasthan,UPI
1740,493,2025-11-03,Delivered,Pune,Maharashtra,Debit Card
1741,425,2025-01-18,Delivered,Lucknow,Uttar Pradesh,Net Banking
1742,423,2025-12-01,Cancelled,Kochi,Kerala,Cash on Delivery
1743,516,2025-07-19,Delivered,Bengaluru,Karnataka,Debit Card
1744,54,2025-12-21,Delivered,Kolkata,West Bengal,Net Banking
1745,300,2025-12-09,Delivered,Chennai,Tamil Nadu,Net Banking
1746,559,2025-03-09,Cancelled,Bengaluru,Karnataka,Debit Card
1747,324,2025-11-14,Delivered,Delhi,Delhi,UPI
1748,312,2025-05-05,Delivered,Mumbai,Maharashtra,Credit Card
1749,599,2025-02-25,Delivered,Lucknow,Uttar Pradesh,Debit Card
1750,386,2025-09-04,Delivered,Kochi,Kerala,Credit Card
1751,564,2025-10-17,Delivered,Ahmedabad,Gujarat,UPI
1752,508,2025-11-20,Delivered,Ahmedabad,Gujarat,Net Banking
1753,213,2025-11-20,Delivered,Kochi,Kerala,Debit Card
1754,392,2025-05-08,Delivered,Ahmedabad,Gujarat,Cash on Delivery
1755,298,2025-09-11,Returned,Kolkata,West Bengal,Debit Card
1756,616,2025-09-04,Delivered,Bengaluru,Karnataka,Debit Card
1757,39,2025-05-23,Delivered,Pune,Maharashtra,Net Banking
1758,24,2025-11-10,Delivered,Chennai,Tamil Nadu,Debit Card
1759,158,2025-08-19,Cancelled,Lucknow,Uttar Pradesh,Credit Card
1760,196,2025-09-26,Delivered,Delhi,Delhi,Credit Card
1761,8,2025-04-18,Delivered,Jaipur,Rajasthan,Cash on Delivery
1762,45,2025-11-20,Delivered,Bengaluru,Karnataka,Debit Card
1763,464,2025-06-30,Delivered,Kolkata,West Bengal,Net Banking
1764,10,2025-12-18,Delivered,Mumbai,Maharashtra,Credit Card
1765,49,2025-12-21,Returned,Kochi,Kerala,Debit Card
1766,601,2025-01-17,Returned,Jaipur,Rajasthan,Credit Card
1767,361,2025-08-10,Returned,Kochi,Kerala,Credit Card
1768,595,2025-12-31,Delivered,Bengaluru,Karnataka,Debit Card
1769,126,2025-11-17,Delivered,Jaipur,Rajasthan,Cash on Delivery
1770,551,2025-09-07,Delivered,Hyderabad,Telangana,UPI
1771,432,2025-04-23,Delivered,Kolkata,West Bengal,Debit Card
1772,272,2025-11-13,Delivered,Kochi,Kerala,Net Banking
1773,322,2025-11-15,Delivered,Ahmedabad,Gujarat,Credit Card
1774,450,2025-12-30,Delivered,Jaipur,Rajasthan,Debit Card
1775,652,2025-08-25,Delivered,Chennai,Tamil Nadu,UPI
1776,668,2025-11-18,Delivered,Lucknow,Uttar Pradesh,Debit Card
1777,290,2025-07-31,Delivered,Kochi,Kerala,Cash on Delivery
1778,92,2025-05-31,Delivered,Jaipur,Rajasthan,Net Banking
1779,241,2025-06-29,Delivered,Jaipur,Rajasthan,Net Banking
1780,269,2025-05-03,Delivered,Lucknow,Uttar Pradesh,Credit Card
1781,5,2025-11-25,Delivered,Hyderabad,Telangana,Debit Card
1782,414,2025-04-07,Delivered,Hyderabad,Telangana,Net Banking
1783,48,2025-05-22,Delivered,Bengaluru,Karnataka,Credit Card
1784,467,2025-11-01,Cancelled,Kolkata,West Bengal,Debit Card
1785,513,2025-07-21,Cancelled,Kochi,Kerala,Net Banking
1786,385,2025-02-27,Delivered,Chennai,Tamil Nadu,Cash on Delivery
1787,178,2025-10-01,Delivered,Jaipur,Rajasthan,Debit Card
1788,76,2025-11-17,Delivered,Kolkata,West Bengal,Net Banking
1789,289,2025-09-28,Delivered,Lucknow,Uttar Pradesh,Cash on Delivery
1790,383,2025-12-09,Delivered,Kolkata,West Bengal,Credit Card
1791,177,2025-11-25,Delivered,Ahmedabad,Gujarat,UPI
1792,618,2025-12-15,Delivered,Pune,Maharashtra,UPI
1793,614,2025-04-07,Delivered,Ahmedabad,Gujarat,Net Banking
1794,33,2025-12-04,Cancelled,Kochi,Kerala,UPI
1795,522,2025-11-29,Delivered,Kochi,Kerala,Net Banking
1796,225,2025-01-02,Delivered,Hyderabad,Telangana,Debit Card
1797,295,2025-01-03,Delivered,Pune,Maharashtra,Cash on Delivery
1798,586,2025-12-29,Delivered,Kochi,Kerala,Cash on Delivery
1799,137,2025-11-29,Delivered,Delhi,Delhi,Net Banking
1800,393,2025-11-11,Delivered,Jaipur,Rajasthan,Net Banking
1801,486,2025-08-28,Delivered,Mumbai,Maharashtra,Cash on Delivery
1802,401,2025-11-28,Delivered,Bengaluru,Karnataka,Net Banking
1803,150,2025-03-11,Returned,Pune,Maharashtra,UPI
1804,231,2025-06-20,Delivered,Ahmedabad,Gujarat,Credit Card
1805,682,2025-08-17,Cancelled,Nagpur,Maharashtra,Debit Card
1806,531,2025-12-02,Returned,Lucknow,Uttar Pradesh,Cash on Delivery
1807,656,2025-09-08,Cancelled,Lucknow,Uttar Pradesh,Credit Card
1808,656,2025-09-09,Returned,Lucknow,Uttar Pradesh,Debit Card
1809,15,2025-11-15,Delivered,Pune,Maharashtra,Credit Card
1810,553,2025-01-27,Delivered,Bengaluru,Karnataka,Debit Card
1811,610,2025-12-11,Delivered,Pune,Maharashtra,UPI
1812,212,2025-11-02,Delivered,Mumbai,Maharashtra,Credit Card
1813,486,2025-04-08,Delivered,Mumbai,Maharashtra,Net Banking
1814,569,2025-11-22,Delivered,,Uttar Pradesh,Cash on Delivery
1815,473,2025-05-08,Delivered,Pune,Maharashtra,UPI
1816,475,2025-12-23,Delivered,Pune,Maharashtra,Cash on Delivery
1817,441,2025-08-16,Returned,Kolkata,West Bengal,Cash on Delivery
1818,188,2025-11-21,Returned,Delhi,Delhi,UPI
1819,58,2025-12-05,Delivered,Kochi,Kerala,Credit Card
1820,521,2025-11-04,Delivered,Nagpur,Maharashtra,Debit Card
1821,205,2025-06-17,Delivered,Kolkata,West Bengal,Debit Card
1822,187,2025-12-08,Returned,Pune,Maharashtra,Debit Card
1823,100,2025-11-28,Returned,Chennai,Tamil Nadu,Credit Card
1824,616,2025-06-27,Delivered,Bengaluru,Karnataka,Debit Card
1825,238,2025-06-13,Delivered,Lucknow,Uttar Pradesh,Credit Card
1826,326,2025-09-01,Delivered,Kolkata,West Bengal,Cash on Delivery
